>>> Training starts at  2024-11-24 02:52:54.050172
Filling replay buffer...
Training...
tensor(7.1847, grad_fn=<MseLossBackward0>)
tensor(155.7584, grad_fn=<MseLossBackward0>)
tensor(356.9608, grad_fn=<MseLossBackward0>)
tensor(45.4550, grad_fn=<MseLossBackward0>)
tensor(187.7776, grad_fn=<MseLossBackward0>)
tensor(8.5925, grad_fn=<MseLossBackward0>)
tensor(1.9646, grad_fn=<MseLossBackward0>)
tensor(11.5838, grad_fn=<MseLossBackward0>)
tensor(137.0761, grad_fn=<MseLossBackward0>)
tensor(207.2132, grad_fn=<MseLossBackward0>)
tensor(2.2253, grad_fn=<MseLossBackward0>)
tensor(117.2660, grad_fn=<MseLossBackward0>)
tensor(43.1272, grad_fn=<MseLossBackward0>)
tensor(247.1095, grad_fn=<MseLossBackward0>)
tensor(15.8984, grad_fn=<MseLossBackward0>)
tensor(248.2052, grad_fn=<MseLossBackward0>)
tensor(268.1008, grad_fn=<MseLossBackward0>)
tensor(23.0733, grad_fn=<MseLossBackward0>)
tensor(132.2829, grad_fn=<MseLossBackward0>)
tensor(14.8117, grad_fn=<MseLossBackward0>)
tensor(120.9863, grad_fn=<MseLossBackward0>)
tensor(9.4291, grad_fn=<MseLossBackward0>)
tensor(17.7836, grad_fn=<MseLossBackward0>)
tensor(257.2947, grad_fn=<MseLossBackward0>)
tensor(383.7719, grad_fn=<MseLossBackward0>)
tensor(24.8520, grad_fn=<MseLossBackward0>)
tensor(203.7243, grad_fn=<MseLossBackward0>)
tensor(266.1385, grad_fn=<MseLossBackward0>)
tensor(139.4587, grad_fn=<MseLossBackward0>)
tensor(11.7607, grad_fn=<MseLossBackward0>)
tensor(61.6530, grad_fn=<MseLossBackward0>)
tensor(46.7114, grad_fn=<MseLossBackward0>)
tensor(5.0523, grad_fn=<MseLossBackward0>)
tensor(133.0341, grad_fn=<MseLossBackward0>)
tensor(12.7170, grad_fn=<MseLossBackward0>)
tensor(139.3062, grad_fn=<MseLossBackward0>)
tensor(19.2961, grad_fn=<MseLossBackward0>)
tensor(184.0836, grad_fn=<MseLossBackward0>)
tensor(100.1235, grad_fn=<MseLossBackward0>)
tensor(122.7478, grad_fn=<MseLossBackward0>)
tensor(9.5923, grad_fn=<MseLossBackward0>)
tensor(3.2236, grad_fn=<MseLossBackward0>)
tensor(123.4590, grad_fn=<MseLossBackward0>)
tensor(8.4811, grad_fn=<MseLossBackward0>)
tensor(18.9048, grad_fn=<MseLossBackward0>)
tensor(23.4838, grad_fn=<MseLossBackward0>)
tensor(18.8723, grad_fn=<MseLossBackward0>)
tensor(109.0260, grad_fn=<MseLossBackward0>)
tensor(28.3795, grad_fn=<MseLossBackward0>)
tensor(118.0153, grad_fn=<MseLossBackward0>)
tensor(180.6351, grad_fn=<MseLossBackward0>)
tensor(52.3707, grad_fn=<MseLossBackward0>)
tensor(9.4105, grad_fn=<MseLossBackward0>)
tensor(10.8145, grad_fn=<MseLossBackward0>)
tensor(7.6190, grad_fn=<MseLossBackward0>)
tensor(113.8021, grad_fn=<MseLossBackward0>)
tensor(4.3306, grad_fn=<MseLossBackward0>)
tensor(16.4164, grad_fn=<MseLossBackward0>)
tensor(28.5584, grad_fn=<MseLossBackward0>)
tensor(174.3982, grad_fn=<MseLossBackward0>)
tensor(127.8942, grad_fn=<MseLossBackward0>)
tensor(271.8420, grad_fn=<MseLossBackward0>)
tensor(21.7236, grad_fn=<MseLossBackward0>)
tensor(125.6294, grad_fn=<MseLossBackward0>)
tensor(20.0475, grad_fn=<MseLossBackward0>)
tensor(13.6355, grad_fn=<MseLossBackward0>)
tensor(238.4982, grad_fn=<MseLossBackward0>)
tensor(134.1088, grad_fn=<MseLossBackward0>)
tensor(131.9930, grad_fn=<MseLossBackward0>)
tensor(56.3162, grad_fn=<MseLossBackward0>)
tensor(211.0379, grad_fn=<MseLossBackward0>)
tensor(11.4601, grad_fn=<MseLossBackward0>)
tensor(139.3246, grad_fn=<MseLossBackward0>)
tensor(5.8519, grad_fn=<MseLossBackward0>)
tensor(184.8423, grad_fn=<MseLossBackward0>)
tensor(224.6819, grad_fn=<MseLossBackward0>)
tensor(27.5850, grad_fn=<MseLossBackward0>)
tensor(266.3638, grad_fn=<MseLossBackward0>)
tensor(123.4703, grad_fn=<MseLossBackward0>)
tensor(128.0658, grad_fn=<MseLossBackward0>)
tensor(20.3594, grad_fn=<MseLossBackward0>)
tensor(97.2825, grad_fn=<MseLossBackward0>)
tensor(134.3810, grad_fn=<MseLossBackward0>)
tensor(261.7102, grad_fn=<MseLossBackward0>)
tensor(74.9153, grad_fn=<MseLossBackward0>)
Episode 6 Mean Rewards -153.49 Epsilon 0.9654962655906563		tensor(114.2670, grad_fn=<MseLossBackward0>)
tensor(68.3431, grad_fn=<MseLossBackward0>)
tensor(115.0563, grad_fn=<MseLossBackward0>)
tensor(58.2601, grad_fn=<MseLossBackward0>)
tensor(64.7641, grad_fn=<MseLossBackward0>)
tensor(110.7736, grad_fn=<MseLossBackward0>)
tensor(146.0891, grad_fn=<MseLossBackward0>)
tensor(259.1042, grad_fn=<MseLossBackward0>)
tensor(29.0605, grad_fn=<MseLossBackward0>)
tensor(19.1514, grad_fn=<MseLossBackward0>)
tensor(118.7516, grad_fn=<MseLossBackward0>)
tensor(45.0096, grad_fn=<MseLossBackward0>)
tensor(12.4907, grad_fn=<MseLossBackward0>)
tensor(11.7146, grad_fn=<MseLossBackward0>)
tensor(234.3528, grad_fn=<MseLossBackward0>)
tensor(101.3287, grad_fn=<MseLossBackward0>)
tensor(3.6561, grad_fn=<MseLossBackward0>)
tensor(22.8379, grad_fn=<MseLossBackward0>)
tensor(10.5375, grad_fn=<MseLossBackward0>)
tensor(3.3242, grad_fn=<MseLossBackward0>)
tensor(112.7859, grad_fn=<MseLossBackward0>)
tensor(3.3172, grad_fn=<MseLossBackward0>)
tensor(12.0640, grad_fn=<MseLossBackward0>)
tensor(122.7897, grad_fn=<MseLossBackward0>)
tensor(186.5974, grad_fn=<MseLossBackward0>)
tensor(44.5477, grad_fn=<MseLossBackward0>)
tensor(144.4565, grad_fn=<MseLossBackward0>)
tensor(95.7424, grad_fn=<MseLossBackward0>)
tensor(132.5258, grad_fn=<MseLossBackward0>)
tensor(15.3806, grad_fn=<MseLossBackward0>)
tensor(15.5443, grad_fn=<MseLossBackward0>)
tensor(329.9050, grad_fn=<MseLossBackward0>)
tensor(14.2935, grad_fn=<MseLossBackward0>)
tensor(263.9377, grad_fn=<MseLossBackward0>)
tensor(405.7995, grad_fn=<MseLossBackward0>)
tensor(116.6432, grad_fn=<MseLossBackward0>)
tensor(18.5103, grad_fn=<MseLossBackward0>)
tensor(328.9918, grad_fn=<MseLossBackward0>)
tensor(128.4477, grad_fn=<MseLossBackward0>)
tensor(123.5403, grad_fn=<MseLossBackward0>)
tensor(85.2149, grad_fn=<MseLossBackward0>)
tensor(112.1826, grad_fn=<MseLossBackward0>)
tensor(9.6425, grad_fn=<MseLossBackward0>)
tensor(2.9043, grad_fn=<MseLossBackward0>)
tensor(293.1955, grad_fn=<MseLossBackward0>)
tensor(117.1387, grad_fn=<MseLossBackward0>)
tensor(26.6663, grad_fn=<MseLossBackward0>)
tensor(132.1288, grad_fn=<MseLossBackward0>)
tensor(348.8428, grad_fn=<MseLossBackward0>)
tensor(9.8625, grad_fn=<MseLossBackward0>)
tensor(19.1344, grad_fn=<MseLossBackward0>)
tensor(325.3108, grad_fn=<MseLossBackward0>)
tensor(69.3917, grad_fn=<MseLossBackward0>)
tensor(13.5705, grad_fn=<MseLossBackward0>)
tensor(135.6707, grad_fn=<MseLossBackward0>)
tensor(123.2772, grad_fn=<MseLossBackward0>)
tensor(74.9007, grad_fn=<MseLossBackward0>)
tensor(114.7301, grad_fn=<MseLossBackward0>)
tensor(85.5338, grad_fn=<MseLossBackward0>)
tensor(123.9489, grad_fn=<MseLossBackward0>)
tensor(28.2682, grad_fn=<MseLossBackward0>)
tensor(26.6190, grad_fn=<MseLossBackward0>)
Episode 7 Mean Rewards -147.32 Epsilon 0.960668784262703		tensor(96.8795, grad_fn=<MseLossBackward0>)
tensor(19.5004, grad_fn=<MseLossBackward0>)
tensor(181.5125, grad_fn=<MseLossBackward0>)
tensor(79.0086, grad_fn=<MseLossBackward0>)
tensor(88.5353, grad_fn=<MseLossBackward0>)
tensor(2.3511, grad_fn=<MseLossBackward0>)
tensor(37.0775, grad_fn=<MseLossBackward0>)
tensor(8.9637, grad_fn=<MseLossBackward0>)
tensor(111.6152, grad_fn=<MseLossBackward0>)
tensor(3.7804, grad_fn=<MseLossBackward0>)
tensor(2.6835, grad_fn=<MseLossBackward0>)
tensor(9.3032, grad_fn=<MseLossBackward0>)
tensor(3.2621, grad_fn=<MseLossBackward0>)
tensor(2.5449, grad_fn=<MseLossBackward0>)
tensor(7.1509, grad_fn=<MseLossBackward0>)
tensor(252.1556, grad_fn=<MseLossBackward0>)
tensor(13.2505, grad_fn=<MseLossBackward0>)
tensor(116.2328, grad_fn=<MseLossBackward0>)
tensor(7.3600, grad_fn=<MseLossBackward0>)
tensor(12.0718, grad_fn=<MseLossBackward0>)
tensor(158.4818, grad_fn=<MseLossBackward0>)
tensor(87.0528, grad_fn=<MseLossBackward0>)
tensor(15.6909, grad_fn=<MseLossBackward0>)
tensor(3.4246, grad_fn=<MseLossBackward0>)
tensor(4.2661, grad_fn=<MseLossBackward0>)
tensor(179.2080, grad_fn=<MseLossBackward0>)
tensor(29.7571, grad_fn=<MseLossBackward0>)
tensor(17.3629, grad_fn=<MseLossBackward0>)
tensor(106.9986, grad_fn=<MseLossBackward0>)
tensor(18.1712, grad_fn=<MseLossBackward0>)
tensor(12.0787, grad_fn=<MseLossBackward0>)
tensor(12.6883, grad_fn=<MseLossBackward0>)
tensor(56.9404, grad_fn=<MseLossBackward0>)
tensor(104.6264, grad_fn=<MseLossBackward0>)
tensor(10.2475, grad_fn=<MseLossBackward0>)
tensor(450.8081, grad_fn=<MseLossBackward0>)
tensor(7.4202, grad_fn=<MseLossBackward0>)
tensor(10.1194, grad_fn=<MseLossBackward0>)
tensor(223.8734, grad_fn=<MseLossBackward0>)
tensor(185.9333, grad_fn=<MseLossBackward0>)
tensor(225.2032, grad_fn=<MseLossBackward0>)
tensor(12.7213, grad_fn=<MseLossBackward0>)
tensor(197.0118, grad_fn=<MseLossBackward0>)
tensor(131.8103, grad_fn=<MseLossBackward0>)
tensor(23.3798, grad_fn=<MseLossBackward0>)
tensor(21.4414, grad_fn=<MseLossBackward0>)
tensor(77.6694, grad_fn=<MseLossBackward0>)
tensor(52.2212, grad_fn=<MseLossBackward0>)
tensor(98.7922, grad_fn=<MseLossBackward0>)
tensor(132.9994, grad_fn=<MseLossBackward0>)
tensor(111.0734, grad_fn=<MseLossBackward0>)
tensor(21.1601, grad_fn=<MseLossBackward0>)
tensor(7.4370, grad_fn=<MseLossBackward0>)
tensor(129.8988, grad_fn=<MseLossBackward0>)
tensor(13.5152, grad_fn=<MseLossBackward0>)
tensor(142.5680, grad_fn=<MseLossBackward0>)
tensor(154.3300, grad_fn=<MseLossBackward0>)
tensor(207.8935, grad_fn=<MseLossBackward0>)
tensor(12.9230, grad_fn=<MseLossBackward0>)
tensor(213.8404, grad_fn=<MseLossBackward0>)
tensor(141.7260, grad_fn=<MseLossBackward0>)
tensor(219.8989, grad_fn=<MseLossBackward0>)
tensor(210.6310, grad_fn=<MseLossBackward0>)
tensor(17.3930, grad_fn=<MseLossBackward0>)
tensor(10.4372, grad_fn=<MseLossBackward0>)
tensor(230.6011, grad_fn=<MseLossBackward0>)
tensor(33.4049, grad_fn=<MseLossBackward0>)
tensor(22.8919, grad_fn=<MseLossBackward0>)
tensor(5.0679, grad_fn=<MseLossBackward0>)
tensor(107.7166, grad_fn=<MseLossBackward0>)
tensor(121.5823, grad_fn=<MseLossBackward0>)
tensor(7.7670, grad_fn=<MseLossBackward0>)
tensor(108.7702, grad_fn=<MseLossBackward0>)
tensor(141.2705, grad_fn=<MseLossBackward0>)
tensor(190.1304, grad_fn=<MseLossBackward0>)
tensor(14.3110, grad_fn=<MseLossBackward0>)
tensor(49.5560, grad_fn=<MseLossBackward0>)
tensor(116.7964, grad_fn=<MseLossBackward0>)
tensor(227.9994, grad_fn=<MseLossBackward0>)
tensor(108.7719, grad_fn=<MseLossBackward0>)
tensor(57.1304, grad_fn=<MseLossBackward0>)
tensor(24.0160, grad_fn=<MseLossBackward0>)
tensor(36.6641, grad_fn=<MseLossBackward0>)
tensor(26.4216, grad_fn=<MseLossBackward0>)
tensor(2.5747, grad_fn=<MseLossBackward0>)
tensor(92.9233, grad_fn=<MseLossBackward0>)
tensor(256.1700, grad_fn=<MseLossBackward0>)
tensor(116.2493, grad_fn=<MseLossBackward0>)
tensor(84.2071, grad_fn=<MseLossBackward0>)
tensor(364.3409, grad_fn=<MseLossBackward0>)
tensor(59.2614, grad_fn=<MseLossBackward0>)
tensor(142.0768, grad_fn=<MseLossBackward0>)
tensor(322.2742, grad_fn=<MseLossBackward0>)
tensor(4.3577, grad_fn=<MseLossBackward0>)
tensor(20.6208, grad_fn=<MseLossBackward0>)
tensor(165.0559, grad_fn=<MseLossBackward0>)
tensor(293.3354, grad_fn=<MseLossBackward0>)
tensor(49.1713, grad_fn=<MseLossBackward0>)
tensor(48.8184, grad_fn=<MseLossBackward0>)
tensor(84.3188, grad_fn=<MseLossBackward0>)
tensor(117.9796, grad_fn=<MseLossBackward0>)
tensor(49.4576, grad_fn=<MseLossBackward0>)
tensor(88.4071, grad_fn=<MseLossBackward0>)
tensor(213.1897, grad_fn=<MseLossBackward0>)
tensor(90.2292, grad_fn=<MseLossBackward0>)
tensor(17.0211, grad_fn=<MseLossBackward0>)
tensor(44.4732, grad_fn=<MseLossBackward0>)
tensor(182.4761, grad_fn=<MseLossBackward0>)
tensor(25.9267, grad_fn=<MseLossBackward0>)
tensor(16.6602, grad_fn=<MseLossBackward0>)
tensor(112.7825, grad_fn=<MseLossBackward0>)
tensor(3.5613, grad_fn=<MseLossBackward0>)
tensor(32.0512, grad_fn=<MseLossBackward0>)
tensor(11.4382, grad_fn=<MseLossBackward0>)
tensor(110.0689, grad_fn=<MseLossBackward0>)
tensor(79.3746, grad_fn=<MseLossBackward0>)
tensor(13.7196, grad_fn=<MseLossBackward0>)
tensor(29.9047, grad_fn=<MseLossBackward0>)
tensor(125.0337, grad_fn=<MseLossBackward0>)
tensor(17.0220, grad_fn=<MseLossBackward0>)
tensor(165.7104, grad_fn=<MseLossBackward0>)
tensor(128.1076, grad_fn=<MseLossBackward0>)
tensor(177.2110, grad_fn=<MseLossBackward0>)
tensor(52.4634, grad_fn=<MseLossBackward0>)
tensor(99.7812, grad_fn=<MseLossBackward0>)
tensor(11.5720, grad_fn=<MseLossBackward0>)
tensor(281.7364, grad_fn=<MseLossBackward0>)
tensor(23.1289, grad_fn=<MseLossBackward0>)
tensor(14.7125, grad_fn=<MseLossBackward0>)
tensor(31.1319, grad_fn=<MseLossBackward0>)
tensor(1.9783, grad_fn=<MseLossBackward0>)
tensor(8.1579, grad_fn=<MseLossBackward0>)
tensor(10.7560, grad_fn=<MseLossBackward0>)
tensor(84.8172, grad_fn=<MseLossBackward0>)
tensor(200.0749, grad_fn=<MseLossBackward0>)
tensor(29.2534, grad_fn=<MseLossBackward0>)
tensor(215.5818, grad_fn=<MseLossBackward0>)
tensor(99.0310, grad_fn=<MseLossBackward0>)
tensor(297.2931, grad_fn=<MseLossBackward0>)
tensor(55.1534, grad_fn=<MseLossBackward0>)
tensor(229.3451, grad_fn=<MseLossBackward0>)
tensor(16.2212, grad_fn=<MseLossBackward0>)
tensor(83.1561, grad_fn=<MseLossBackward0>)
tensor(250.3321, grad_fn=<MseLossBackward0>)
tensor(38.7098, grad_fn=<MseLossBackward0>)
tensor(16.6429, grad_fn=<MseLossBackward0>)
tensor(9.0370, grad_fn=<MseLossBackward0>)
tensor(54.2596, grad_fn=<MseLossBackward0>)
tensor(146.4562, grad_fn=<MseLossBackward0>)
tensor(18.0852, grad_fn=<MseLossBackward0>)
tensor(123.6651, grad_fn=<MseLossBackward0>)
tensor(16.9259, grad_fn=<MseLossBackward0>)
tensor(16.1113, grad_fn=<MseLossBackward0>)
tensor(107.4463, grad_fn=<MseLossBackward0>)
tensor(196.8799, grad_fn=<MseLossBackward0>)
tensor(242.3421, grad_fn=<MseLossBackward0>)
tensor(200.3196, grad_fn=<MseLossBackward0>)
Episode 8 Mean Rewards -140.67 Epsilon 0.9558654403413894		tensor(133.0199, grad_fn=<MseLossBackward0>)
tensor(209.3870, grad_fn=<MseLossBackward0>)
tensor(115.9841, grad_fn=<MseLossBackward0>)
tensor(130.8038, grad_fn=<MseLossBackward0>)
tensor(106.1049, grad_fn=<MseLossBackward0>)
tensor(34.4106, grad_fn=<MseLossBackward0>)
tensor(89.4781, grad_fn=<MseLossBackward0>)
tensor(96.1506, grad_fn=<MseLossBackward0>)
tensor(222.2024, grad_fn=<MseLossBackward0>)
tensor(30.2969, grad_fn=<MseLossBackward0>)
tensor(163.3848, grad_fn=<MseLossBackward0>)
tensor(73.7670, grad_fn=<MseLossBackward0>)
tensor(48.3314, grad_fn=<MseLossBackward0>)
tensor(16.8593, grad_fn=<MseLossBackward0>)
tensor(17.8468, grad_fn=<MseLossBackward0>)
tensor(31.5888, grad_fn=<MseLossBackward0>)
tensor(161.8790, grad_fn=<MseLossBackward0>)
tensor(12.5122, grad_fn=<MseLossBackward0>)
tensor(151.3755, grad_fn=<MseLossBackward0>)
tensor(21.4647, grad_fn=<MseLossBackward0>)
tensor(123.6542, grad_fn=<MseLossBackward0>)
tensor(16.7403, grad_fn=<MseLossBackward0>)
tensor(228.7999, grad_fn=<MseLossBackward0>)
tensor(12.3725, grad_fn=<MseLossBackward0>)
tensor(13.8930, grad_fn=<MseLossBackward0>)
tensor(196.2741, grad_fn=<MseLossBackward0>)
tensor(44.4186, grad_fn=<MseLossBackward0>)
tensor(77.8270, grad_fn=<MseLossBackward0>)
tensor(8.1870, grad_fn=<MseLossBackward0>)
tensor(113.6593, grad_fn=<MseLossBackward0>)
tensor(21.5257, grad_fn=<MseLossBackward0>)
tensor(323.8106, grad_fn=<MseLossBackward0>)
tensor(28.3545, grad_fn=<MseLossBackward0>)
tensor(122.1121, grad_fn=<MseLossBackward0>)
tensor(200.9311, grad_fn=<MseLossBackward0>)
tensor(107.9189, grad_fn=<MseLossBackward0>)
tensor(13.6374, grad_fn=<MseLossBackward0>)
tensor(140.3693, grad_fn=<MseLossBackward0>)
tensor(427.0384, grad_fn=<MseLossBackward0>)
tensor(123.0701, grad_fn=<MseLossBackward0>)
tensor(378.6080, grad_fn=<MseLossBackward0>)
tensor(239.8404, grad_fn=<MseLossBackward0>)
tensor(14.6556, grad_fn=<MseLossBackward0>)
tensor(238.8379, grad_fn=<MseLossBackward0>)
tensor(95.4396, grad_fn=<MseLossBackward0>)
tensor(63.1340, grad_fn=<MseLossBackward0>)
tensor(92.0893, grad_fn=<MseLossBackward0>)
tensor(28.5146, grad_fn=<MseLossBackward0>)
tensor(16.1319, grad_fn=<MseLossBackward0>)
tensor(23.8671, grad_fn=<MseLossBackward0>)
tensor(102.6916, grad_fn=<MseLossBackward0>)
tensor(91.2803, grad_fn=<MseLossBackward0>)
tensor(149.1694, grad_fn=<MseLossBackward0>)
tensor(19.5607, grad_fn=<MseLossBackward0>)
tensor(164.2451, grad_fn=<MseLossBackward0>)
tensor(28.0086, grad_fn=<MseLossBackward0>)
tensor(105.9489, grad_fn=<MseLossBackward0>)
tensor(27.3991, grad_fn=<MseLossBackward0>)
tensor(346.1040, grad_fn=<MseLossBackward0>)
tensor(9.0286, grad_fn=<MseLossBackward0>)
tensor(5.1211, grad_fn=<MseLossBackward0>)
tensor(102.7700, grad_fn=<MseLossBackward0>)
tensor(3.6624, grad_fn=<MseLossBackward0>)
tensor(300.2467, grad_fn=<MseLossBackward0>)
tensor(354.7056, grad_fn=<MseLossBackward0>)
tensor(161.7889, grad_fn=<MseLossBackward0>)
tensor(128.0671, grad_fn=<MseLossBackward0>)
tensor(18.8853, grad_fn=<MseLossBackward0>)
tensor(19.4204, grad_fn=<MseLossBackward0>)
tensor(62.7045, grad_fn=<MseLossBackward0>)
tensor(3.9778, grad_fn=<MseLossBackward0>)
tensor(40.7192, grad_fn=<MseLossBackward0>)
tensor(109.2798, grad_fn=<MseLossBackward0>)
tensor(140.7465, grad_fn=<MseLossBackward0>)
tensor(3.7141, grad_fn=<MseLossBackward0>)
tensor(256.2093, grad_fn=<MseLossBackward0>)
tensor(7.5313, grad_fn=<MseLossBackward0>)
tensor(131.8730, grad_fn=<MseLossBackward0>)
tensor(9.2600, grad_fn=<MseLossBackward0>)
tensor(104.0755, grad_fn=<MseLossBackward0>)
tensor(17.1262, grad_fn=<MseLossBackward0>)
tensor(86.8811, grad_fn=<MseLossBackward0>)
tensor(251.0573, grad_fn=<MseLossBackward0>)
tensor(23.6052, grad_fn=<MseLossBackward0>)
tensor(23.7074, grad_fn=<MseLossBackward0>)
tensor(128.5950, grad_fn=<MseLossBackward0>)
Episode 9 Mean Rewards -141.15 Epsilon 0.9510861131396825		tensor(170.1577, grad_fn=<MseLossBackward0>)
tensor(6.5275, grad_fn=<MseLossBackward0>)
tensor(26.2727, grad_fn=<MseLossBackward0>)
tensor(14.0238, grad_fn=<MseLossBackward0>)
tensor(336.5574, grad_fn=<MseLossBackward0>)
tensor(14.0678, grad_fn=<MseLossBackward0>)
tensor(4.4378, grad_fn=<MseLossBackward0>)
tensor(186.3244, grad_fn=<MseLossBackward0>)
tensor(123.1366, grad_fn=<MseLossBackward0>)
tensor(27.8761, grad_fn=<MseLossBackward0>)
tensor(80.2167, grad_fn=<MseLossBackward0>)
tensor(245.5255, grad_fn=<MseLossBackward0>)
tensor(109.3400, grad_fn=<MseLossBackward0>)
tensor(10.7080, grad_fn=<MseLossBackward0>)
tensor(27.7205, grad_fn=<MseLossBackward0>)
tensor(118.8761, grad_fn=<MseLossBackward0>)
tensor(12.6152, grad_fn=<MseLossBackward0>)
tensor(187.5091, grad_fn=<MseLossBackward0>)
tensor(117.9297, grad_fn=<MseLossBackward0>)
tensor(7.4070, grad_fn=<MseLossBackward0>)
tensor(112.1505, grad_fn=<MseLossBackward0>)
tensor(20.4445, grad_fn=<MseLossBackward0>)
tensor(33.2173, grad_fn=<MseLossBackward0>)
tensor(107.5356, grad_fn=<MseLossBackward0>)
tensor(92.3962, grad_fn=<MseLossBackward0>)
tensor(311.5929, grad_fn=<MseLossBackward0>)
tensor(119.7483, grad_fn=<MseLossBackward0>)
tensor(127.6302, grad_fn=<MseLossBackward0>)
tensor(49.0713, grad_fn=<MseLossBackward0>)
tensor(158.4926, grad_fn=<MseLossBackward0>)
tensor(43.6817, grad_fn=<MseLossBackward0>)
tensor(7.6191, grad_fn=<MseLossBackward0>)
tensor(28.0146, grad_fn=<MseLossBackward0>)
tensor(137.3735, grad_fn=<MseLossBackward0>)
tensor(334.6030, grad_fn=<MseLossBackward0>)
tensor(26.4646, grad_fn=<MseLossBackward0>)
tensor(6.8039, grad_fn=<MseLossBackward0>)
tensor(6.3183, grad_fn=<MseLossBackward0>)
tensor(15.8597, grad_fn=<MseLossBackward0>)
tensor(129.5654, grad_fn=<MseLossBackward0>)
tensor(22.7774, grad_fn=<MseLossBackward0>)
tensor(18.5219, grad_fn=<MseLossBackward0>)
tensor(106.8422, grad_fn=<MseLossBackward0>)
tensor(127.0113, grad_fn=<MseLossBackward0>)
tensor(72.0919, grad_fn=<MseLossBackward0>)
tensor(12.9891, grad_fn=<MseLossBackward0>)
tensor(80.8160, grad_fn=<MseLossBackward0>)
tensor(54.9672, grad_fn=<MseLossBackward0>)
tensor(159.7197, grad_fn=<MseLossBackward0>)
tensor(18.5981, grad_fn=<MseLossBackward0>)
tensor(51.6166, grad_fn=<MseLossBackward0>)
tensor(27.4556, grad_fn=<MseLossBackward0>)
tensor(20.3804, grad_fn=<MseLossBackward0>)
tensor(102.8781, grad_fn=<MseLossBackward0>)
tensor(7.0142, grad_fn=<MseLossBackward0>)
tensor(186.0311, grad_fn=<MseLossBackward0>)
tensor(27.6745, grad_fn=<MseLossBackward0>)
tensor(158.0658, grad_fn=<MseLossBackward0>)
tensor(2.5814, grad_fn=<MseLossBackward0>)
tensor(231.2321, grad_fn=<MseLossBackward0>)
tensor(24.7000, grad_fn=<MseLossBackward0>)
tensor(67.4375, grad_fn=<MseLossBackward0>)
tensor(194.4698, grad_fn=<MseLossBackward0>)
tensor(217.4253, grad_fn=<MseLossBackward0>)
tensor(42.7366, grad_fn=<MseLossBackward0>)
tensor(27.0032, grad_fn=<MseLossBackward0>)
tensor(28.6858, grad_fn=<MseLossBackward0>)
tensor(127.1250, grad_fn=<MseLossBackward0>)
tensor(12.8763, grad_fn=<MseLossBackward0>)
tensor(46.4840, grad_fn=<MseLossBackward0>)
tensor(101.7315, grad_fn=<MseLossBackward0>)
tensor(143.5774, grad_fn=<MseLossBackward0>)
tensor(184.0569, grad_fn=<MseLossBackward0>)
tensor(130.4380, grad_fn=<MseLossBackward0>)
tensor(20.3989, grad_fn=<MseLossBackward0>)
tensor(53.6274, grad_fn=<MseLossBackward0>)
tensor(79.8201, grad_fn=<MseLossBackward0>)
tensor(9.4587, grad_fn=<MseLossBackward0>)
tensor(114.2765, grad_fn=<MseLossBackward0>)
tensor(46.1763, grad_fn=<MseLossBackward0>)
tensor(27.8499, grad_fn=<MseLossBackward0>)
tensor(14.5185, grad_fn=<MseLossBackward0>)
tensor(3.7995, grad_fn=<MseLossBackward0>)
tensor(17.6784, grad_fn=<MseLossBackward0>)
tensor(334.2652, grad_fn=<MseLossBackward0>)
tensor(8.6323, grad_fn=<MseLossBackward0>)
tensor(6.0433, grad_fn=<MseLossBackward0>)
tensor(143.6226, grad_fn=<MseLossBackward0>)
tensor(1.6387, grad_fn=<MseLossBackward0>)
tensor(260.2763, grad_fn=<MseLossBackward0>)
tensor(15.7531, grad_fn=<MseLossBackward0>)
tensor(72.2042, grad_fn=<MseLossBackward0>)
tensor(134.3463, grad_fn=<MseLossBackward0>)
tensor(87.0230, grad_fn=<MseLossBackward0>)
tensor(349.7212, grad_fn=<MseLossBackward0>)
tensor(2.1760, grad_fn=<MseLossBackward0>)
tensor(119.7529, grad_fn=<MseLossBackward0>)
tensor(10.2435, grad_fn=<MseLossBackward0>)
tensor(121.4107, grad_fn=<MseLossBackward0>)
tensor(301.9916, grad_fn=<MseLossBackward0>)
tensor(120.0557, grad_fn=<MseLossBackward0>)
tensor(175.6352, grad_fn=<MseLossBackward0>)
tensor(64.1415, grad_fn=<MseLossBackward0>)
tensor(37.4422, grad_fn=<MseLossBackward0>)
tensor(10.0151, grad_fn=<MseLossBackward0>)
tensor(16.1731, grad_fn=<MseLossBackward0>)
tensor(120.8133, grad_fn=<MseLossBackward0>)
